Store,DayOfWeek,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,Year,Month,Day,WeekOfYear,IsWeekend,IsPromo,StoreType_b,StoreType_c,StoreType_d,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
160,2,0,0,17110.0,11.0,2005.0,0,0.0,0.0,2015,1,21,4,0,0,0,0,1,0,1,1,0,0,0
903,2,0,0,7290.0,9.0,2014.0,0,0.0,0.0,2015,1,21,4,0,0,0,0,1,0,1,1,0,0,0
362,3,0,0,340.0,0.0,0.0,0,0.0,0.0,2015,4,23,17,0,0,0,1,0,0,1,1,0,0,0
256,0,0,0,80.0,9.0,2005.0,1,10.0,2014.0,2015,2,9,7,0,0,0,0,0,0,1,1,0,0,0
233,4,0,0,1890.0,0.0,0.0,0,0.0,0.0,2015,2,27,9,0,0,0,0,0,0,0,1,0,0,0
738,4,0,0,5980.0,10.0,2005.0,0,0.0,0.0,2015,6,12,24,0,0,0,0,1,0,1,1,0,0,0
341,5,0,0,190.0,9.0,2011.0,0,0.0,0.0,2015,4,11,15,1,0,0,0,0,0,0,1,0,0,0
952,2,1,0,6300.0,10.0,2013.0,0,0.0,0.0,2015,7,1,27,0,1,0,0,1,0,1,1,0,0,0
823,2,0,0,16210.0,11.0,2010.0,0,0.0,0.0,2015,6,24,26,0,0,0,0,0,0,1,1,0,0,0
529,1,1,0,12920.0,9.0,2012.0,0,0.0,0.0,2015,7,14,29,0,1,0,0,1,0,1,1,0,0,0
596,0,1,1,290.0,9.0,2006.0,0,0.0,0.0,2015,3,30,14,0,1,0,1,0,0,0,1,0,0,0
371,2,0,0,1970.0,7.0,2009.0,1,45.0,2014.0,2015,2,25,9,0,0,0,0,1,0,1,1,0,0,0
577,0,0,0,2270.0,0.0,0.0,1,35.0,2012.0,2015,1,19,4,0,0,0,0,0,0,1,1,0,0,0
1087,4,1,0,2210.0,11.0,2011.0,0,0.0,0.0,2015,3,20,12,0,1,0,0,1,0,1,1,0,0,0
978,1,0,0,3890.0,0.0,0.0,0,0.0,0.0,2015,1,20,4,0,0,0,1,0,0,1,1,0,0,0
6,5,0,0,310.0,12.0,2013.0,0,0.0,0.0,2015,1,10,2,1,0,0,0,0,0,0,1,0,0,0
1020,0,1,0,40.0,8.0,2015.0,0,0.0,0.0,2015,5,4,19,0,1,0,0,0,0,0,1,0,0,0
47,1,0,0,270.0,4.0,2013.0,1,14.0,2013.0,2015,1,20,4,0,0,0,0,0,0,1,1,0,0,0
226,2,0,0,450.0,0.0,0.0,0,0.0,0.0,2015,3,25,13,0,0,0,0,0,0,0,1,0,0,0
843,0,1,0,60.0,4.0,2006.0,0,0.0,0.0,2015,6,15,25,0,1,0,1,0,0,0,1,0,0,0
709,2,0,0,500.0,12.0,2010.0,0,0.0,0.0,2015,2,25,9,0,0,0,0,0,0,0,1,0,0,0
198,1,1,0,290.0,9.0,2002.0,1,13.0,2010.0,2015,6,16,25,0,1,0,0,0,0,0,1,0,0,0
901,3,0,0,3170.0,4.0,2014.0,0,0.0,0.0,2015,6,11,24,0,0,0,0,0,0,1,1,0,0,0
401,1,1,1,9200.0,10.0,2009.0,1,14.0,2012.0,2015,7,28,31,0,1,0,0,0,0,1,1,0,0,0
955,1,1,0,1690.0,7.0,2009.0,1,36.0,2013.0,2015,5,5,19,0,1,0,0,1,0,1,1,0,0,0
748,4,0,0,2380.0,3.0,2010.0,1,14.0,2011.0,2015,6,26,26,0,0,0,0,1,0,0,1,0,0,0
335,5,0,0,90.0,0.0,0.0,1,31.0,2013.0,2015,5,2,18,1,0,1,0,0,0,0,1,0,0,0
362,2,1,0,340.0,0.0,0.0,0,0.0,0.0,2015,7,15,29,0,1,0,1,0,0,1,1,0,0,0
329,1,0,0,1310.0,6.0,1990.0,1,22.0,2012.0,2015,2,10,7,0,0,0,0,0,0,0,1,0,0,0
240,3,1,1,1110.0,5.0,2009.0,0,0.0,0.0,2015,4,2,14,0,1,0,0,0,0,0,1,0,0,0
331,0,1,0,670.0,0.0,0.0,1,14.0,2015.0,2015,4,27,18,0,1,0,0,0,0,1,1,0,0,0
85,0,1,0,1870.0,10.0,2011.0,0,0.0,0.0,2015,3,2,10,0,1,1,0,0,0,0,1,0,0,0
896,3,0,0,170.0,9.0,2012.0,0,0.0,0.0,2015,3,12,11,0,0,0,0,0,0,1,1,0,0,0
76,2,0,1,19960.0,3.0,2006.0,0,0.0,0.0,2015,5,27,22,0,0,0,0,1,0,1,1,0,0,0
8,4,1,1,7520.0,10.0,2014.0,0,0.0,0.0,2015,7,31,31,0,1,0,0,0,0,0,1,0,0,0
415,0,1,1,6910.0,4.0,2005.0,0,0.0,0.0,2015,3,30,14,0,1,0,0,1,0,1,1,0,0,0
477,4,1,0,770.0,7.0,2010.0,1,35.0,2010.0,2015,7,31,31,0,1,0,0,1,0,0,1,0,0,0
305,0,0,0,2470.0,2.0,2005.0,1,31.0,2013.0,2015,3,9,11,0,0,0,1,0,0,1,1,0,0,0
846,4,0,0,8860.0,4.0,2004.0,1,37.0,2009.0,2015,2,13,7,0,0,0,0,0,0,1,1,0,0,0
180,2,1,1,5800.0,9.0,2010.0,0,0.0,0.0,2015,3,4,10,0,1,0,0,1,0,0,1,0,0,0
541,5,0,0,650.0,7.0,1990.0,0,0.0,0.0,2015,5,9,19,1,0,0,0,0,0,1,1,0,0,0
944,4,1,0,1670.0,7.0,2015.0,0,0.0,0.0,2015,5,22,21,0,1,0,1,0,0,0,1,0,0,0
1060,3,0,0,3430.0,0.0,0.0,1,31.0,2013.0,2015,5,28,22,0,0,0,0,0,0,1,1,0,0,0
623,0,1,0,4080.0,3.0,2011.0,1,13.0,2010.0,2015,4,13,16,0,1,0,0,0,0,0,1,0,0,0
509,0,0,0,4740.0,7.0,2008.0,1,37.0,2009.0,2015,7,20,30,0,0,0,0,0,0,0,1,0,0,0
955,1,0,1,1690.0,7.0,2009.0,1,36.0,2013.0,2015,7,7,28,0,0,0,0,1,0,1,1,0,0,0
11,2,0,0,960.0,11.0,2011.0,1,1.0,2012.0,2015,6,10,24,0,0,0,0,0,0,1,1,0,0,0
872,2,1,0,3860.0,9.0,2014.0,1,23.0,2015.0,2015,1,7,2,0,1,0,0,0,0,1,1,0,0,0
1000,4,0,1,2230.0,5.0,2009.0,1,40.0,2014.0,2015,1,2,1,0,0,0,0,0,0,1,1,0,0,0
208,2,1,0,300.0,4.0,2006.0,0,0.0,0.0,2015,3,4,10,0,1,0,1,0,0,0,1,0,0,0
205,1,0,0,110.0,12.0,2007.0,0,0.0,0.0,2015,5,12,20,0,0,0,0,0,0,0,1,0,0,0
303,0,1,0,15430.0,11.0,2012.0,1,18.0,2011.0,2015,3,2,10,0,1,0,0,0,0,0,1,0,0,0
261,3,0,1,15340.0,4.0,2015.0,1,39.0,2009.0,2015,7,23,30,0,0,0,0,1,0,1,1,0,0,0
995,4,0,0,6560.0,12.0,2013.0,0,0.0,0.0,2015,1,23,4,0,0,0,0,1,0,0,1,0,0,0
1066,4,1,1,3350.0,0.0,0.0,0,0.0,0.0,2015,7,3,27,0,1,0,0,0,0,0,1,0,0,0
875,1,0,0,5070.0,11.0,2007.0,1,18.0,2015.0,2015,3,24,13,0,0,0,0,1,0,0,1,0,0,0
773,5,0,0,200.0,0.0,0.0,0,0.0,0.0,2015,4,18,16,1,0,0,0,0,0,0,1,0,0,0
1049,1,1,0,370.0,7.0,2012.0,1,14.0,2011.0,2015,5,5,19,0,1,0,0,0,0,0,1,0,0,0
936,5,0,0,580.0,2.0,2008.0,0,0.0,0.0,2015,4,18,16,1,0,0,0,0,0,0,1,0,0,0
439,4,0,0,1350.0,9.0,2009.0,0,0.0,0.0,2015,7,10,28,0,0,0,0,0,0,0,1,0,0,0
716,3,0,0,3200.0,1.0,2008.0,1,22.0,2011.0,2015,6,25,26,0,0,0,0,1,0,0,1,0,0,0
66,2,1,0,7660.0,0.0,0.0,1,37.0,2009.0,2015,3,18,12,0,1,0,0,1,0,0,1,0,0,0
53,5,0,0,30360.0,9.0,2013.0,0,0.0,0.0,2015,7,11,28,1,0,0,0,0,0,1,1,0,0,0
235,4,1,1,5710.0,3.0,2012.0,1,37.0,2009.0,2015,7,31,31,0,1,0,0,0,0,0,1,0,0,0
348,5,0,0,16490.0,0.0,0.0,1,22.0,2012.0,2015,1,31,5,1,0,0,0,0,0,0,1,0,0,0
556,4,1,0,1140.0,11.0,2014.0,0,0.0,0.0,2015,6,19,25,0,1,0,0,1,0,1,1,0,0,0
787,1,0,1,3210.0,6.0,2009.0,0,0.0,0.0,2015,2,10,7,0,0,0,1,0,0,1,1,0,0,0
746,4,0,1,4330.0,2.0,2011.0,1,35.0,2011.0,2015,4,10,15,0,0,0,0,1,0,1,1,0,0,0
249,3,0,0,18010.0,9.0,2014.0,0,0.0,0.0,2015,2,12,7,0,0,0,0,1,0,1,1,0,0,0
218,3,1,0,640.0,0.0,0.0,1,9.0,2011.0,2015,1,29,5,0,1,0,0,0,0,1,1,0,0,0
28,0,1,0,1200.0,10.0,2014.0,1,6.0,2015.0,2015,6,29,27,0,1,0,0,0,0,0,1,0,0,0
409,3,0,0,840.0,0.0,0.0,1,1.0,2013.0,2015,6,11,24,0,0,0,0,1,0,1,1,0,0,0
299,2,0,0,38630.0,9.0,2012.0,0,0.0,0.0,2015,7,8,28,0,0,0,0,1,0,1,1,0,0,0
154,1,0,0,16420.0,0.0,0.0,0,0.0,0.0,2015,7,7,28,0,0,0,0,1,0,1,1,0,0,0
683,4,0,1,2850.0,7.0,2014.0,0,0.0,0.0,2015,5,15,20,0,0,0,0,0,0,0,1,0,0,0
862,5,0,0,2840.0,3.0,2010.0,1,14.0,2011.0,2015,1,17,3,1,0,0,0,0,0,1,1,0,0,0
135,1,1,0,5190.0,0.0,0.0,1,1.0,2013.0,2015,6,2,23,0,1,0,0,1,0,0,1,0,0,0
810,3,0,0,9640.0,11.0,2013.0,0,0.0,0.0,2015,4,23,17,0,0,0,0,1,0,1,1,0,0,0
588,5,0,0,15720.0,3.0,2010.0,0,0.0,0.0,2015,3,7,10,1,0,0,0,1,0,1,1,0,0,0
988,1,1,0,30.0,11.0,2012.0,0,0.0,0.0,2015,2,3,6,0,1,0,0,0,0,0,1,0,0,0
808,5,0,0,18620.0,0.0,0.0,1,31.0,2009.0,2015,3,7,10,1,0,0,0,0,0,0,1,0,0,0
917,3,0,0,7240.0,2.0,2010.0,0,0.0,0.0,2015,6,25,26,0,0,0,0,0,0,0,1,0,0,0
759,1,0,0,110.0,11.0,2012.0,1,31.0,2013.0,2015,3,24,13,0,0,0,0,0,0,0,1,0,0,0
92,2,0,0,240.0,0.0,0.0,1,45.0,2009.0,2015,3,25,13,0,0,0,1,0,0,0,1,0,0,0
1092,2,0,0,300.0,7.0,2000.0,1,40.0,2014.0,2015,1,21,4,0,0,0,0,0,0,0,1,0,0,0
909,2,0,0,1680.0,0.0,0.0,1,45.0,2009.0,2015,7,22,30,0,0,0,0,0,0,1,1,0,0,0
877,5,0,0,29190.0,0.0,0.0,0,0.0,0.0,2015,1,31,5,1,0,0,0,0,0,1,1,0,0,0
745,5,0,0,17650.0,11.0,2013.0,1,37.0,2009.0,2015,4,4,14,1,0,0,0,0,0,0,1,0,0,0
101,1,1,0,2440.0,0.0,0.0,1,22.0,2012.0,2015,6,16,25,0,1,0,0,1,0,1,1,0,0,0
239,1,0,1,610.0,0.0,0.0,0,0.0,0.0,2015,7,7,28,0,0,0,0,1,0,1,1,0,0,0
667,1,1,0,2870.0,9.0,2012.0,0,0.0,0.0,2015,7,14,29,0,1,0,0,1,0,1,1,0,0,0
163,2,0,0,1480.0,4.0,2009.0,0,0.0,0.0,2015,4,22,17,0,0,0,0,0,0,0,1,0,0,0
668,4,0,0,1270.0,9.0,2010.0,0,0.0,0.0,2015,1,23,4,0,0,0,1,0,0,0,1,0,0,0
360,4,1,0,2040.0,6.0,2007.0,0,0.0,0.0,2015,2,20,8,0,1,0,0,0,0,0,1,0,0,0
289,5,0,0,6540.0,12.0,2007.0,0,0.0,0.0,2015,2,14,7,1,0,0,0,1,0,0,1,0,0,0
767,4,1,0,13080.0,0.0,0.0,0,0.0,0.0,2015,1,16,3,0,1,0,0,0,0,1,1,0,0,0
612,2,0,0,2490.0,11.0,2012.0,1,31.0,2009.0,2015,2,11,7,0,0,0,0,1,0,1,1,0,0,0
817,0,0,0,140.0,3.0,2006.0,0,0.0,0.0,2015,1,19,4,0,0,0,0,0,0,0,1,0,0,0
632,5,0,0,3350.0,2.0,2010.0,0,0.0,0.0,2015,2,7,6,1,0,0,0,0,0,0,1,0,0,0
362,3,1,0,340.0,0.0,0.0,0,0.0,0.0,2015,6,18,25,0,1,0,1,0,0,1,1,0,0,0
837,1,0,0,14600.0,4.0,2015.0,0,0.0,0.0,2015,2,24,9,0,0,0,0,0,0,1,1,0,0,0
133,2,0,0,270.0,8.0,2013.0,1,10.0,2014.0,2015,2,25,9,0,0,0,0,0,0,0,1,0,0,0
154,1,1,0,16420.0,0.0,0.0,0,0.0,0.0,2015,5,19,21,0,1,0,0,1,0,1,1,0,0,0
274,3,1,0,3640.0,0.0,0.0,1,10.0,2013.0,2015,3,5,10,0,1,1,0,0,1,0,1,0,0,0
827,2,1,0,250.0,1.0,2005.0,0,0.0,0.0,2015,3,4,10,0,1,0,0,0,0,1,1,0,0,0
705,0,1,1,4140.0,9.0,2012.0,1,18.0,2011.0,2015,3,30,14,0,1,0,0,0,0,0,1,0,0,0
387,4,0,1,210.0,0.0,0.0,1,36.0,2013.0,2015,1,2,1,0,0,0,1,0,0,0,1,0,0,0
199,3,0,0,6360.0,12.0,2010.0,1,14.0,2012.0,2015,7,9,28,0,0,0,0,1,0,1,1,0,0,0
20,5,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,2015,4,25,17,1,0,0,0,1,0,0,1,0,0,0
69,0,0,0,1130.0,0.0,0.0,1,40.0,2011.0,2015,1,19,4,0,0,0,1,0,0,1,1,0,0,0
513,5,0,0,400.0,8.0,2013.0,0,0.0,0.0,2015,4,11,15,1,0,0,0,0,0,0,1,0,0,0
1053,0,0,0,1710.0,7.0,2015.0,0,0.0,0.0,2015,1,19,4,0,0,0,0,0,0,0,1,0,0,0
974,1,0,0,150.0,3.0,2011.0,1,40.0,2014.0,2015,5,12,20,0,0,0,0,0,0,0,1,0,0,0
1061,5,0,0,8110.0,0.0,0.0,0,0.0,0.0,2015,1,10,2,1,0,0,0,1,0,1,1,0,0,0
249,5,0,0,18010.0,9.0,2014.0,0,0.0,0.0,2015,5,30,22,1,0,0,0,1,0,1,1,0,0,0
39,2,0,0,260.0,10.0,2006.0,1,31.0,2013.0,2015,6,24,26,0,0,0,0,0,0,0,1,0,0,0
699,0,1,1,180.0,0.0,0.0,1,5.0,2013.0,2015,3,30,14,0,1,0,0,0,0,0,1,0,0,0
370,2,0,0,8250.0,10.0,2000.0,1,31.0,2009.0,2015,2,11,7,0,0,0,0,1,0,0,1,0,0,0
904,2,1,0,570.0,7.0,2013.0,1,14.0,2011.0,2015,4,15,16,0,1,0,0,1,0,1,1,0,0,0
207,1,0,0,6870.0,0.0,0.0,0,0.0,0.0,2015,5,12,20,0,0,0,0,0,0,0,1,0,0,0
817,3,1,0,140.0,3.0,2006.0,0,0.0,0.0,2015,1,15,3,0,1,0,0,0,0,0,1,0,0,0
49,4,0,1,18010.0,9.0,2007.0,0,0.0,0.0,2015,4,10,15,0,0,0,0,1,0,1,1,0,0,0
232,5,0,0,13570.0,5.0,2010.0,1,10.0,2013.0,2015,4,18,16,1,0,0,1,0,0,1,1,0,0,0
446,3,0,0,340.0,10.0,2000.0,1,31.0,2013.0,2015,3,12,11,0,0,0,0,0,0,0,1,0,0,0
610,2,0,0,660.0,1.0,2007.0,0,0.0,0.0,2015,6,10,24,0,0,0,0,0,0,0,1,0,0,0
389,2,1,0,6690.0,8.0,2011.0,0,0.0,0.0,2015,4,1,14,0,1,0,0,0,0,1,1,0,0,0
418,1,1,0,1060.0,5.0,2009.0,1,27.0,2011.0,2015,6,16,25,0,1,0,0,0,0,0,1,0,0,0
778,2,1,1,340.0,6.0,2003.0,1,40.0,2014.0,2015,2,18,8,0,1,0,0,0,0,0,1,0,0,0
941,1,0,0,1200.0,12.0,2011.0,1,31.0,2013.0,2015,2,10,7,0,0,0,0,0,0,0,1,0,0,0
749,2,1,0,3410.0,8.0,2011.0,1,14.0,2015.0,2015,2,18,8,0,1,0,0,0,0,0,1,0,0,0
48,2,1,0,1060.0,5.0,2012.0,0,0.0,0.0,2015,6,3,23,0,1,0,0,0,0,0,1,0,0,0
722,1,1,1,50.0,0.0,0.0,0,0.0,0.0,2015,2,3,6,0,1,0,0,0,0,0,1,0,0,0
448,5,0,0,3970.0,9.0,2009.0,0,0.0,0.0,2015,1,3,1,1,0,0,0,0,0,1,1,0,0,0
1114,0,0,0,870.0,0.0,0.0,0,0.0,0.0,2015,6,8,24,0,0,0,0,0,0,1,1,0,0,0
99,0,0,0,2030.0,11.0,2003.0,1,22.0,2012.0,2015,3,23,13,0,0,0,1,0,0,1,1,0,0,0
20,4,1,0,2340.0,5.0,2009.0,1,40.0,2014.0,2015,5,8,19,0,1,0,0,1,0,0,1,0,0,0
764,2,0,0,26490.0,0.0,0.0,1,10.0,2014.0,2015,6,24,26,0,0,0,0,0,0,1,1,0,0,0
1091,2,0,0,9990.0,0.0,0.0,0,0.0,0.0,2015,3,25,13,0,0,0,0,0,0,1,1,0,0,0
152,2,1,0,1780.0,0.0,0.0,0,0.0,0.0,2015,6,3,23,0,1,0,0,0,0,0,1,0,0,0
168,2,1,0,12540.0,0.0,0.0,0,0.0,0.0,2015,7,29,31,0,1,0,0,0,0,0,1,0,0,0
422,5,0,0,2880.0,0.0,0.0,0,0.0,0.0,2015,1,24,4,1,0,0,0,0,0,1,1,0,0,0
493,0,1,1,1150.0,0.0,0.0,1,14.0,2011.0,2015,1,5,2,0,1,0,0,1,0,1,1,0,0,0
918,2,0,0,18710.0,4.0,2015.0,0,0.0,0.0,2015,5,13,20,0,0,0,0,0,0,1,1,0,0,0
853,1,0,0,14040.0,0.0,0.0,0,0.0,0.0,2015,7,21,30,0,0,0,0,0,0,0,1,0,0,0
379,1,1,1,6630.0,0.0,0.0,0,0.0,0.0,2015,3,31,14,0,1,0,0,1,0,0,1,0,0,0
1092,4,1,0,300.0,7.0,2000.0,1,40.0,2014.0,2015,7,31,31,0,1,0,0,0,0,0,1,0,0,0
1023,1,0,1,3740.0,2.0,2002.0,1,14.0,2011.0,2015,7,21,30,0,0,0,1,0,0,0,1,0,0,0
47,2,1,0,270.0,4.0,2013.0,1,14.0,2013.0,2015,5,20,21,0,1,0,0,0,0,1,1,0,0,0
835,5,0,0,2890.0,12.0,2007.0,1,10.0,2014.0,2015,2,21,8,1,0,0,0,0,0,0,1,0,0,0
988,4,1,0,30.0,11.0,2012.0,0,0.0,0.0,2015,3,6,10,0,1,0,0,0,0,0,1,0,0,0
855,5,0,0,3440.0,0.0,0.0,1,45.0,2009.0,2015,2,28,9,1,0,0,0,0,0,0,1,0,0,0
259,3,1,0,210.0,0.0,0.0,0,0.0,0.0,2015,6,4,23,0,1,1,0,0,1,0,0,1,0,0
730,5,0,0,1190.0,9.0,2013.0,0,0.0,0.0,2015,3,14,11,1,0,0,1,0,0,0,1,0,0,0
795,4,0,0,510.0,0.0,0.0,1,35.0,2010.0,2015,6,12,24,0,0,0,0,1,0,0,1,0,0,0
343,4,1,0,18650.0,4.0,2004.0,1,14.0,2014.0,2015,6,5,23,0,1,0,0,1,0,0,1,0,0,0
961,5,0,0,9430.0,0.0,0.0,0,0.0,0.0,2015,4,25,17,1,0,0,0,1,0,1,1,0,0,0
441,0,1,0,2530.0,0.0,0.0,0,0.0,0.0,2015,2,16,8,0,1,0,0,1,0,0,1,0,0,0
54,2,0,0,7170.0,8.0,2014.0,1,5.0,2013.0,2015,3,11,11,0,0,0,0,1,0,1,1,0,0,0
582,0,1,0,120.0,0.0,0.0,0,0.0,0.0,2015,2,2,6,0,1,0,0,0,0,0,1,0,0,0
539,2,1,0,770.0,5.0,2013.0,1,40.0,2014.0,2015,1,28,5,0,1,0,0,0,0,0,1,0,0,0
632,0,1,0,3350.0,2.0,2010.0,0,0.0,0.0,2015,6,1,23,0,1,0,0,0,0,0,1,0,0,0
691,0,0,0,3030.0,0.0,0.0,1,37.0,2009.0,2015,6,22,26,0,0,0,0,1,0,1,1,0,0,0
583,3,1,1,2640.0,11.0,2002.0,0,0.0,0.0,2015,5,21,21,0,1,0,0,0,0,0,1,0,0,0
423,4,0,0,1270.0,5.0,2014.0,0,0.0,0.0,2015,7,10,28,0,0,1,0,0,0,0,1,0,0,0
1057,3,0,1,3230.0,11.0,2011.0,0,0.0,0.0,2015,4,9,15,0,0,0,0,1,0,1,1,0,0,0
814,3,0,1,24530.0,7.0,2013.0,0,0.0,0.0,2015,7,23,30,0,0,0,0,1,0,1,1,0,0,0
910,4,1,1,12480.0,0.0,0.0,1,1.0,2013.0,2015,7,17,29,0,1,0,0,1,0,1,1,0,0,0
55,2,1,0,720.0,11.0,2004.0,0,0.0,0.0,2015,3,4,10,0,1,0,0,0,0,0,1,0,0,0
44,5,0,0,540.0,6.0,2011.0,0,0.0,0.0,2015,7,18,29,1,0,0,0,0,0,0,1,0,0,0
948,2,0,0,1430.0,0.0,0.0,0,0.0,0.0,2015,6,24,26,0,0,1,0,0,1,0,1,0,0,0
883,3,1,1,3200.0,6.0,2005.0,0,0.0,0.0,2015,7,16,29,0,1,0,0,0,0,0,1,0,0,0
956,2,0,1,2330.0,10.0,2014.0,1,18.0,2011.0,2015,4,8,15,0,0,0,0,0,0,0,1,0,0,0
883,1,0,0,3200.0,6.0,2005.0,0,0.0,0.0,2015,5,12,20,0,0,0,0,0,0,0,1,0,0,0
859,4,1,0,21770.0,7.0,2015.0,0,0.0,0.0,2015,3,20,12,0,1,0,1,0,0,0,1,0,0,0
208,5,0,0,300.0,4.0,2006.0,0,0.0,0.0,2015,4,18,16,1,0,0,1,0,0,0,1,0,0,0
1004,4,0,0,970.0,0.0,0.0,1,9.0,2011.0,2015,6,26,26,0,0,0,0,1,0,1,1,0,0,0
919,0,1,0,2620.0,0.0,0.0,1,45.0,2009.0,2015,6,29,27,0,1,0,0,0,0,0,1,0,0,0
633,2,1,0,11640.0,4.0,2005.0,1,22.0,2011.0,2015,1,28,5,0,1,0,0,1,0,0,1,0,0,0
810,4,0,0,9640.0,11.0,2013.0,0,0.0,0.0,2015,1,23,4,0,0,0,0,1,0,1,1,0,0,0
302,0,1,0,2190.0,12.0,2007.0,1,9.0,2011.0,2015,7,13,29,0,1,0,0,1,0,1,1,0,0,0
700,3,1,0,830.0,0.0,0.0,1,27.0,2013.0,2015,7,2,27,0,1,0,0,0,0,1,1,0,0,0
716,3,0,0,3200.0,1.0,2008.0,1,22.0,2011.0,2015,3,26,13,0,0,0,0,1,0,0,1,0,0,0
1036,3,1,0,9560.0,0.0,0.0,1,36.0,2013.0,2015,4,30,18,0,1,0,0,1,0,1,1,0,0,0
1100,4,0,1,540.0,0.0,0.0,1,14.0,2011.0,2015,7,24,30,0,0,0,0,0,0,0,1,0,0,0
5,4,1,0,29910.0,4.0,2015.0,0,0.0,0.0,2015,6,19,25,0,1,0,0,0,0,0,1,0,0,0
755,0,1,0,13130.0,12.0,2003.0,0,0.0,0.0,2015,4,13,16,0,1,0,0,1,0,1,1,0,0,0
933,3,1,0,6270.0,2.0,2005.0,0,0.0,0.0,2015,4,30,18,0,1,0,0,0,0,1,1,0,0,0
203,0,0,0,490.0,11.0,2002.0,0,0.0,0.0,2015,6,22,26,0,0,0,1,0,0,1,1,0,0,0
1047,0,1,1,3750.0,0.0,0.0,1,45.0,2009.0,2015,7,27,31,0,1,0,0,0,0,0,1,0,0,0
1083,4,1,0,11540.0,0.0,0.0,1,5.0,2013.0,2015,3,6,10,0,1,0,0,1,0,1,1,0,0,0
580,2,1,1,170.0,2.0,2009.0,0,0.0,0.0,2015,7,29,31,0,1,0,0,0,0,1,1,0,0,0
337,5,0,0,10600.0,7.0,2005.0,1,45.0,2014.0,2015,3,7,10,1,0,0,0,1,0,1,1,0,0,0
958,0,1,0,440.0,11.0,2013.0,0,0.0,0.0,2015,1,5,2,0,1,0,0,0,0,0,1,0,0,0
14,3,1,0,1300.0,3.0,2014.0,1,40.0,2011.0,2015,2,19,8,0,1,0,0,0,0,0,1,0,0,0
557,2,1,0,250.0,0.0,0.0,0,0.0,0.0,2015,5,20,21,0,1,0,0,0,0,0,1,0,0,0
513,3,1,0,400.0,8.0,2013.0,0,0.0,0.0,2015,1,15,3,0,1,0,0,0,0,0,1,0,0,0
780,2,1,1,18160.0,0.0,0.0,0,0.0,0.0,2015,7,29,31,0,1,0,0,0,0,0,1,0,0,0
68,4,1,0,250.0,0.0,0.0,1,35.0,2012.0,2015,6,19,25,0,1,0,0,0,0,1,1,0,0,0
656,4,1,0,410.0,4.0,2009.0,1,13.0,2010.0,2015,3,20,12,0,1,0,0,1,0,0,1,0,0,0
53,1,0,1,30360.0,9.0,2013.0,0,0.0,0.0,2015,7,21,30,0,0,0,0,0,0,1,1,0,0,0
970,1,1,0,910.0,12.0,2014.0,1,37.0,2009.0,2015,6,30,27,0,1,0,0,0,0,0,1,0,0,0
935,2,1,0,22350.0,6.0,2010.0,0,0.0,0.0,2015,7,15,29,0,1,0,0,0,0,1,1,0,0,0
191,1,0,0,1100.0,8.0,2013.0,1,40.0,2014.0,2015,5,12,20,0,0,0,0,0,0,0,1,0,0,0
1010,1,1,1,4610.0,6.0,2010.0,1,18.0,2010.0,2015,4,14,16,0,1,0,0,1,0,1,1,0,0,0
878,1,1,0,1100.0,12.0,2014.0,0,0.0,0.0,2015,3,17,12,0,1,0,0,1,0,1,1,0,0,0
1004,2,1,0,970.0,0.0,0.0,1,9.0,2011.0,2015,7,29,31,0,1,0,0,1,0,1,1,0,0,0
689,0,0,0,15040.0,10.0,2004.0,0,0.0,0.0,2015,3,23,13,0,0,0,0,1,0,0,1,0,0,0
874,1,1,0,3210.0,0.0,0.0,0,0.0,0.0,2015,1,13,3,0,1,0,0,0,0,0,1,0,0,0
377,2,1,0,100.0,6.0,2010.0,1,18.0,2010.0,2015,5,6,19,0,1,0,0,0,0,1,1,0,0,0
389,4,0,0,6690.0,8.0,2011.0,0,0.0,0.0,2015,6,26,26,0,0,0,0,0,0,1,1,0,0,0
11,0,1,0,960.0,11.0,2011.0,1,1.0,2012.0,2015,2,16,8,0,1,0,0,0,0,1,1,0,0,0
340,5,0,0,8080.0,0.0,0.0,0,0.0,0.0,2015,7,4,27,1,0,0,0,0,0,1,1,0,0,0
951,0,1,0,710.0,0.0,0.0,1,40.0,2011.0,2015,4,13,16,0,1,0,0,1,0,1,1,0,0,0
1103,3,1,0,1340.0,10.0,2006.0,1,5.0,2013.0,2015,4,30,18,0,1,0,0,1,0,1,1,0,0,0
435,0,1,1,910.0,0.0,0.0,0,0.0,0.0,2015,1,5,2,0,1,0,0,0,0,0,1,0,0,0
561,3,0,0,14300.0,0.0,0.0,0,0.0,0.0,2015,3,12,11,0,0,0,0,1,0,0,1,0,0,0
222,2,1,0,2170.0,11.0,2008.0,0,0.0,0.0,2015,2,18,8,0,1,0,0,0,0,0,1,0,0,0
68,5,0,0,250.0,0.0,0.0,1,35.0,2012.0,2015,7,4,27,1,0,0,0,0,0,1,1,0,0,0
1091,5,0,0,9990.0,0.0,0.0,0,0.0,0.0,2015,3,7,10,1,0,0,0,0,0,1,1,0,0,0
